,playerId,player,team,position,age,exp,bye,points,lower,upper,sdPts,positionRank,dropoff,tier,ptSpread,overallECR,positionECR,sdRank,risk,sleeper,vor,overallRank,vorLow,vorHigh,adp,auctionValue,adpDiff,cost,ppdollar,espnid,espnname
63,2536340,Justin Tucker,BAL,K,31.0,8.0,,154.17661666152398,134.81,165.221777788644,12.179530706453303,2,4.28546401303714,1.0,30.411777788644,172.3,1.7,0.7,1.0170748328789698,,24.5173303755162,66,14.5740935815955,24.744036378301,124.85,2.86,-58.85,3,51.3922055538414,,
64,2556601,Wil Lutz,NO,K,26.0,4.0,,154.15623451427498,143.76,160.999337141168,7.4906077598150596,3,12.042027687177999,1.0,17.2393371411682,182.2,3.2,0.9,1.29560106834198,,24.496948228267,67,23.5240935815955,20.5215957308253,137.2433,2.14,-70.2433,3,51.3854115047583,,
65,2562489,Terry McLaurin,WAS,WR,50.0,1.0,,146.805144775299,129.961997019374,160.961011965993,12.3090462039992,22,2.39546589249395,4.0,30.9990149466192,46.1,19.9,4.9,3.35203970753447,,24.229520155777802,68,29.5855684371585,22.0400131899477,58.4,13.5,9.6,14,10.4860817696642,,
66,2504775,Drew Brees,NO,QB,41.0,19.0,,273.40786889611,255.44,290.53901997019403,14.477819665866699,8,6.921252758844839,3.0,35.0990199701938,91.9,10.5,2.3,3.83659819729598,,23.538718980461802,69,28.6927652259108,21.186190799801302,80.6767,10.67,-11.6767,11,24.855260808737302,,
67,2532865,T.Y. Hilton,IND,WR,31.0,8.0,,144.640912803539,130.7,155.57263338301001,11.386028533627698,23,0.470404385409211,5.0,24.872633383010502,58.2,25.6,4.1,3.2017653801198196,,22.065288184017895,70,30.3235714177844,16.6516346069648,63.2733,10.44,6.7267,11,13.1491738912309,,
68,2540154,Keenan Allen,LAC,WR,28.0,7.0,,144.17844496207198,134.443159101335,154.888627286276,9.59805077368409,24,0.188103283944457,5.0,20.4454681849403,58.1,25.4,4.7,3.3144711256808104,,21.602820342549897,71,34.0667305191197,15.967628510229998,50.0667,14.44,20.9333,15,9.61189633080477,,
69,2561018,D.J. Chark,JAC,WR,24.0,2.0,,144.16257187418898,130.361997019374,164.594127962629,15.4931709290237,25,1.21375756732016,5.0,34.2321309432546,49.0,21.5,4.2,3.22054967104665,,21.586947254667397,72,29.9855684371585,25.6731291865831,58.24,14.06,13.76,15,9.61083812494593,,
70,2552608,Stefon Diggs,BUF,WR,27.0,5.0,,143.81811148206498,125.976602086438,155.964279272554,12.821668516129199,26,4.4733191037858795,5.0,29.9876771861157,60.4,26.5,4.1,3.2017653801198196,,21.2424868625436,73,25.600173504222603,17.0432804965083,57.5267,10.44,15.4733,11,13.074373771096802,,
71,2562685,DK Metcalf,SEA,WR,50.0,1.0,,142.079517131673,119.577198211624,165.57354992848,21.5710926256989,27,6.9222185463049195,5.0,45.9963517168554,,,,,,19.503892512150898,74,19.2007696294089,26.652551152434203,78.23,15.39,-4.23,16,8.87996982072953,,
72,2552408,Darren Waller,LVR,TE,28.0,5.0,,118.04043722844999,104.85519970193701,129.437924818341,12.2614150662904,5,10.886188810029099,4.0,24.582725116403605,59.3,5.7,1.5,2.34580280577073,,18.492705481777197,75,22.885999503228998,16.849754336791403,60.09,11.44,14.91,12,9.83670310237079,,
73,2504211,Tom Brady,TB,QB,43.0,20.0,,267.24240614787396,220.988870772947,295.522040834575,31.887857398912,9,3.7949028732495,3.0,74.53317006162841,97.4,11.7,2.5,5.63718270347783,,17.3732562322256,76,-5.758364001142301,26.169211664182896,95.24,11.94,-19.24,12,22.270200512322802,,
74,2534797,Greg Zuerlein,DAL,K,33.0,8.0,,145.626070782699,134.54,154.19882645523998,9.627277609562881,4,10.252430439808698,1.0,19.6588264552403,187.8,4.0,0.8,1.15633795061047,,15.966784496691199,77,14.304093581595499,13.721085044897402,136.3333,2.0,-59.3333,2,72.81303539134959,,
75,2506363,Aaron Rodgers,GB,QB,37.0,15.0,,265.730826126657,256.52400119225,281.005855737705,10.6955272216476,10,5.645750374640389,4.0,24.481854545454503,103.1,13.0,3.1,3.90995152118558,,15.861676211008199,78,29.776766418161202,11.6530265673125,86.7967,9.83,-8.7967,10,26.5730826126657,,
76,100029,49ers,SF,DST,,,,184.71173602975898,105.93,192.80046511627899,45.2812742572933,1,10.331801277733,1.0,86.87046511627909,141.9,,,8.63045109646174,,14.4615221325001,79,1.09351217088923,7.92781007751938,93.26,3.4,-14.26,4,46.177934007439795,,
77,2495450,A.J. Green,CIN,WR,32.0,9.0,,136.610067624886,121.25180029806299,147.655763355273,11.183515907544802,28,3.2326406819885802,5.0,26.403963057210003,70.0,30.2,4.7,3.3144711256808104,,14.034443005364402,81,20.875371715847002,8.734764579227,75.4,7.06,5.599999999999991,8,17.0762584531108,,
78,2555418,Jordan Howard,MIA,RB,26.0,4.0,,124.612598539079,96.7543964232489,148.230793471498,25.2346151570208,31,9.3324605304405,9.0,51.476397048249105,88.9,32.3,4.4,3.2433077600151603,33.0,13.471564487992598,82,0.656934923000492,23.425817270583,87.6767,6.94,-5.6767,7,17.8017997912969,,
79,2555259,Carson Wentz,PHI,QB,28.0,4.0,,261.164180422592,239.18,276.78696482861403,15.216462361393,11,7.213675556329241,4.0,37.606964828614004,87.3,9.6,1.9,3.6880186943281297,24.0,11.295030506944,84,12.432765225910801,7.43413565822158,87.2967,11.72,-3.2967,12,21.7636817018827,,
80,2560735,Michael Gallup,DAL,WR,24.0,2.0,,133.704529545849,120.46199701937401,143.497742446823,9.84092016356933,29,1.90070054362744,5.0,23.035745427448898,65.2,28.5,5.3,3.4271768712417994,53.0,11.1289049263275,86,20.0855684371585,4.57674367077735,90.7933,6.56,-4.7933,7,19.100647077978397,,
81,2543488,Jarvis Landry,CLE,WR,28.0,6.0,,133.050324339946,124.097399403875,138.849746516827,6.35540360850545,30,4.00813411750275,6.0,14.7523471129519,71.5,30.9,3.7,3.12662821641249,57.0,10.4746997204242,88,23.720970821659197,-0.0712522592189089,82.4733,6.56,5.52670000000001,7,19.0071891914208,,
82,71265,Jared Cook,NO,TE,33.0,11.0,,109.26410287443301,91.52799999999999,121.030550458716,12.5712233539276,6,4.447649200160111,4.0,29.5025504587156,96.9,10.2,3.1,3.1582655754574196,,9.71637112776031,90,9.55879980129161,8.442379977165942,90.48,2.78,-0.4800000000000039,3,36.4213676248109,,
83,310,Matt Ryan,ATL,QB,35.0,12.0,,259.00597108143995,239.314654589372,269.017071415797,11.87934800089,12,13.705231748687698,4.0,29.7024168264253,79.3,8.4,1.8,3.30892550979439,25.0,9.13682116579176,91,12.5674198152828,-0.33575775459513596,76.9567,13.06,14.0433,12,21.583830923453302,,
84,2506264,Robbie Gould,SF,K,38.0,15.0,,138.602342871495,126.71,146.929430604982,9.09607515952618,5,7.40849433788139,2.0,20.2194306049822,205.7,6.2,2.4,3.3845478343145494,,8.94305658548669,92,6.47409358159548,6.451689194639269,172.305,1.29,-80.305,2,69.30117143574739,,
85,100002,Ravens,BAL,DST,,,,178.46285836257,104.839463487332,180.723255813954,39.319791800557105,2,12.318966697966301,1.0,75.8837923266212,150.6,,,7.74145126860201,,8.21264446531092,94,0.00297565822155832,-4.14939922480619,110.2633,4.5,-16.2633,5,35.692571672514,,
86,2562379,Marquise Brown,BAL,WR,50.0,1.0,,130.557333664498,90.8979111037193,157.714633746924,29.3947499802209,31,3.4244674094021295,6.0,66.8167226432048,69.9,30.3,5.3,3.4271768712417994,53.0,7.981709044975901,95,-9.47851747849633,18.7936349708785,76.34,10.5,18.66,10,13.055733366449802,,
87,2557858,Evan Engram,NYG,TE,26.0,3.0,,105.04439396240801,93.11166879851521,113.377851564829,10.371798655898,7,2.76911256381379,5.0,20.2661827663134,78.9,7.7,2.6,2.90437095993033,,5.4966622157359,101,11.1424685998068,0.789681083278978,75.8967,6.11,25.1033,6,17.507398993734697,,
88,497240,Rob Gronkowski,TB,TE,31.0,10.0,,104.58851338613701,83.596998509687,121.947725782414,18.6950211000662,8,4.68760262679872,5.0,38.3507272727273,104.6,11.4,3.9,3.5644969603007697,6.0,5.0407816394645,102,1.6277983109786498,9.35955530086467,80.855,6.72,21.145,7,14.9412161980195,,
89,2555466,Tyler Boyd,CIN,WR,26.0,4.0,,127.527046780389,111.63920119225,140.315793930362,13.06725761703,32,1.56324997793645,6.0,28.6765927381114,76.2,32.9,3.9,3.1641967982661496,56.0,4.951422160867041,103,11.262772610034801,1.3947951543161399,75.5067,8.39,27.4933,8,15.9408808475486,,
90,2563548,J.K. Dobbins,BAL,RB,50.0,0.0,,116.028154067402,103.201192250373,129.787402107358,11.791391580131199,32,2.6752370507979504,10.0,26.5862098569859,96.3,34.5,5.5,3.6135952994332796,21.0,4.88712001631626,104,7.10373075012419,4.98242590644345,84.325,8.89,19.675,9,12.892017118600199,,
91,2543498,Brandin Cooks,HOU,WR,27.0,6.0,,126.738685729802,114.588997019374,138.886492723176,10.421464227136001,33,1.77331236028844,6.0,24.297495703801697,84.5,36.1,6.2,3.5962354895832904,46.0,4.16306111028051,107,14.2125684371585,-0.0345060528698582,80.92,5.72,26.08,6,21.123114288300396,,
92,2558123,Marlon Mack,IND,RB,,3.0,,114.532121949874,94.3239940387481,126.974064005476,15.114978938834,33,2.38458967778661,10.0,32.6500699667279,101.9,36.1,6.1,3.81557032093408,18.0,3.39108789878799,112,-1.7734674615002501,2.16908780456106,78.4867,8.17,33.5133,8,14.3165152437342,,
93,2532884,Marvin Jones,DET,WR,30.0,8.0,,125.188907875102,106.66199701937401,139.026757088134,12.990114771139698,34,0.8465145343949699,6.0,32.3647600687603,78.7,34.0,3.6,3.1078439254856605,58.0,2.61328325558068,116,6.28556843715847,0.105758312088795,103.1733,4.67,12.8267,5,25.0377815750205,,
94,2559205,Younghoe Koo,ATL,K,26.0,3.0,,132.144937814286,112.31,143.021427707053,11.723585352439999,6,2.2662134335058104,2.0,30.7114277070527,243.7,11.4,4.7,6.5875995421391496,,2.48565152827823,118,-7.92590641840451,2.54368629670975,159.735,1.14,-41.735,2,66.07246890714309,,
95,2555346,Will Fuller,HOU,WR,26.0,4.0,,124.741838863925,97.32018812315658,152.497340918487,24.0441352886557,35,3.24932136660514,6.0,55.1771527953302,80.7,34.4,6.2,3.5962354895832904,46.0,2.16621424440343,120,-3.05624045905904,13.576342142441199,84.4333,7.78,35.5667,8,15.592729857990598,,
96,238498,Julian Edelman,NE,WR,34.0,11.0,,123.94294781748998,113.57239940387501,132.901217585693,9.827830936934289,36,5.228698864236691,7.0,19.3288181818182,81.3,35.0,5.0,3.37082399846131,55.0,1.36732319796801,122,13.1959708216592,-6.0197811903525995,75.2967,7.22,46.7033,7,17.7061354024985,,
97,2559947,Phillip Lindsay,DEN,RB,26.0,2.0,,112.173712083335,96.92399403874809,125.245779121755,12.184637668959,34,1.5490170483729602,10.0,28.321785083007,104.1,37.0,4.9,3.41162027793249,27.0,1.03267803224864,124,0.826532538499748,0.44080292084011297,78.7833,5.89,45.2167,6,18.6956186805558,,
98,2552453,Tevin Coleman,SF,RB,27.0,5.0,,112.12135246084,100.23919523099899,120.622407858157,8.906549391449538,35,3.3719825994944195,10.0,20.3832126271583,103.2,36.6,4.7,3.3442952707655604,29.0,0.980318409754133,125,4.14173373075013,-4.18256834275819,89.4233,4.12,35.5767,4,28.03033811521,,
99,2562271,Matt Gay,TB,K,,1.0,,130.24275925293998,118.03,135.681344136159,7.64478664565884,7,0.875209450398529,2.0,17.6513441361587,213.2,7.4,2.9,4.08086342297207,,0.5834729669323621,129,-2.20590641840451,-4.79639727418422,129.8,,-0.800000000000011,1,130.24275925293998,,
100,2555341,Hunter Henry,LAC,TE,26.0,4.0,,99.96204941105209,82.3076005961252,114.61594241972601,14.3764922685609,9,0.621476496569571,5.0,32.3083418236012,82.0,8.4,2.5,2.85359203682491,16.0,0.414317664379709,130,0.338400397416791,2.02777193817668,73.3433,4.72,56.6567,5,19.9924098822104,,
101,2555364,Tyler Higbee,LAR,TE,27.0,4.0,,99.83977210762421,80.6,113.285114425275,20.8083359694977,10,2.67620715881827,5.0,32.6851144252749,86.9,9.0,3.3,3.2598234216682593,11.0,0.29204036095185903,131,-1.36920019870838,0.6969439437252299,78.05,5.22,52.95,5,19.9679544215248,,
102,100003,Bills,BUF,DST,,,,170.297011141482,101.92,175.405600505867,34.946440875609305,3,25.328214888330496,1.0,73.4856005058667,160.4,,,7.089279892159281,,0.0467972442232849,133,-2.9164878291107796,-9.46705453289303,137.0,2.1,-4.0,2,85.14850557074121,,
103,2506677,Matt Prater,DET,K,36.0,14.0,,129.51468950862,121.77,135.438140281046,6.13762820460703,8,0.7469192321114521,3.0,13.668140281046199,218.9,8.6,3.2,4.498652776166581,23.0,-0.144596777387562,134,1.53409358159549,-5.039601129296731,161.4533,,-27.4533,1,129.51468950862,,
104,2558178,Zane Gonzalez,ARI,K,,3.0,,129.22041009646298,114.3,142.201756160372,14.2631166303842,9,1.59036093684571,3.0,27.9017561603721,225.9,9.9,3.8,5.3342314825556105,15.0,-0.43887618954477103,135,-5.9359064184045005,1.7240147500291398,149.555,1.71,-14.555,2,64.6102050482316,,
105,2560747,Hayden Hurst,ATL,TE,27.0,2.0,,98.84137372134079,83.0,105.663278158164,9.134014853163551,11,3.53910127219477,5.0,22.6632781581641,101.9,10.8,4.2,3.71683372961702,3.0,-0.706358025331568,136,1.03079980129161,-6.92489232338555,98.18,5.72,37.82,6,16.4735622868901,,
106,2495455,Cam Newton,NE,QB,31.0,9.0,,248.895038651086,215.493204172876,278.44154938666003,25.827263372969302,13,7.52423441511729,4.0,62.948345213784,120.6,15.8,4.7,6.26036752562938,8.0,-0.974111264562339,138,-11.2540306012129,9.0887202162678,119.5933,8.0,18.4067,8,31.1118798313858,,
107,2495259,Dan Bailey,MIN,K,32.0,9.0,,128.315130456555,123.31200000000001,132.163907756605,3.98308113548339,10,1.45054738905222,3.0,8.85190775660494,244.8,13.3,2.7,3.80233718750906,26.0,-1.34415582945326,139,3.07609358159549,-8.313833653737989,166.46,1.17,-27.46,2,64.15756522827739,,
108,2541161,Latavius Murray,NO,RB,30.0,7.0,,109.12803760908301,94.61399403874809,120.333575802737,13.3833936703709,36,2.07013841333149,10.0,25.7195817639886,117.2,40.6,5.6,3.64725780301675,20.0,-2.01299644200277,141,-1.48346746150024,-4.47140039817822,95.2233,3.78,45.7767,4,27.2820094022708,,
109,2556521,Kaimi Fairbairn,HOU,K,26.0,4.0,,126.94496786268,119.937719255214,134.70348757764,6.41059042957594,11,0.577680094555205,3.0,14.765768322426199,227.9,11.5,3.2,4.498652776166581,23.0,-2.7143184233277102,144,-0.29818716319098804,-5.774253832703179,163.0267,,-19.0267,1,126.94496786268,,
110,2558918,Matt Breida,MIA,RB,25.0,3.0,,108.370702113608,99.67185994454461,115.448877932971,8.25618408026042,37,2.78278078746604,10.0,15.777017988426001,105.0,37.4,4.5,3.27697026359862,30.0,-2.77033193747779,145,3.5743984442961603,-9.3560982679444,92.42,3.17,52.58,3,36.123567371202704,,
111,2553112,Jason Myers,SEA,K,,,,126.784198272325,110.7,133.752729099172,8.82840139458519,12,1.02360516233752,3.0,23.052729099172,253.6,14.9,3.6,5.0557052470926,17.0,-2.8750880136832406,147,-9.53590641840451,-6.7250123111709295,164.18,1.2,-17.18,2,63.39209913616239,,
112,2562736,Darius Slayton,NYG,WR,,1.0,,119.04208717715,92.96199701937408,137.53832512158502,22.752552158252698,37,1.22379260072684,7.0,44.5763281022111,105.0,43.5,7.3,3.80286268977844,32.0,-3.5335374423714305,151,-7.41443156284153,-1.38267365446043,116.2,,34.8,1,119.04208717715,,
113,2507232,Mason Crosby,GB,K,36.0,13.0,,125.950377263925,113.1,136.21004036360398,10.742215977129199,13,0.6676849240490981,3.0,23.110040363604103,239.8,15.1,3.4,4.77717901162959,19.0,-3.7089090220825804,153,-7.135906418404519,-4.26770104673886,164.2333,1.0,-11.2333,1,125.950377263925,,
