"id","player","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"13326","Alexander Armah","CAR","RB",26,3,"RB","weighted",7.64526082578046,133,0.321175222667622,7.70016128318204,1.6,14.4621273255814,13,-108.044095917767,510,-98.3756666666667,508,-125.806140429747,515
"13347","Zane Gonzalez","ARI","K",25,3,"K","weighted",102.463027167199,20,0.769920888902774,20.9641791376055,72.1664396588052,121.060974617836,1,-8.2167586243786,138,-19.573501994973,171,-10.5365073383804,149
"13348","David Moore","SEA","WR",25,3,"WR","weighted",32.1713456799746,121,1.04631605942695,5.49078818093604,27.1,36.8739658385093,13,-94.3648038061849,464,-78.6333333333333,375,-105.044823550038,449
"13354","Harrison Butker","KCC","K",25,3,"K","weighted",131.053955315076,3,7.05903296904049,33.2776342121874,91.9652009509903,165.047900553113,1,20.3741695234988,66,0.22525929721202,105,33.4504185968974,52
"13364","Chris Carson","SEA","RB",26,3,"RB","weighted",194.953496198762,15,5.51355461855553,34.6896463778503,166.2,247.945215524697,3,79.2641394552137,18,66.2243333333333,22,107.676947769369,14
"13367","Austin Carr","FA","WR",27,3,"WR","weighted",6.76320184899846,173,0.0771864406779663,0.63710320984908,6.339,7.15058883792049,16,-119.772947637161,574,-99.3943333333333,532,-134.768200550627,552
"13369","Cethan Carter","CIN","TE",27,3,"TE","weighted",2.3224560862866,125,0.228956086286595,2.02727514166183,0.9,3.47807406832298,14,-92.0964292352353,451,-80.6333333333333,395,-107.185244852721,457
"13370","Krishawn Hogan","FA","WR",25,3,"WR","weighted",0.9,220,0.3,NA,0.9,0.9,17,-125.63614948616,621,-104.833333333333,587,-141.018789388547,622
"13375","Victor Bolden","FA","WR",25,3,"WR","weighted",11.0688567026194,164,0.493709437746189,6.08394674532906,6.8,14.5369198757764,14,-115.46729278354,561,-98.9333333333333,516,-127.381869512771,522
"13377","Tim Patrick","DEN","WR",27,3,"WR","weighted",30.989184249339,123,1.73628440342221,10.8493825956359,20.2,39.3515467889908,13,-95.5469652368205,468,-85.5333333333333,420,-102.567242599557,440
"13378","Matt Breida","MIA","RB",25,3,"RB","weighted",109.977076259458,40,3.73776988321416,15.5335549449694,84.9,127.393966472335,7,-5.71228048408972,128,-15.0756666666667,154,-12.8743012829926,154
"13382","Ricky Seals-Jones","KCC","TE",25,3,"TE","weighted",22.2312988506552,64,0.385359603195738,9.32510426322248,13.771,34.3501515151515,10,-72.1875864708667,343,-67.7623333333333,307,-76.3131674058922,353
"13384","Taquan Mizzell","FA","RB",27,3,"RB","weighted",2.998,147,0.714061633281972,NA,2.998,2.998,20,-112.691356743548,538,-96.9776666666667,491,-137.270267755328,580
"13387","Marcus Johnson","FA","WR",26,4,"WR","weighted",16.2356342412451,145,0.364658560311284,5.76553185771371,9.556,20.497003058104,14,-110.300515244914,518,-96.1773333333333,482,-121.421786330443,498
"13391","Jacob Hollister","SEA","TE",27,3,"TE","weighted",21.6097818181818,66,0.57562018760715,7.48323269996689,15.1,30.0583333333333,10,-72.8091035033401,345,-66.4333333333333,303,-80.6049855877104,366
"13396","Darrell Daniels","ARI","TE",26,4,"TE","weighted",5.35275192604006,113,0.833036979969184,6.19566961675653,0.938,8.83049877675841,13,-89.0661333954818,430,-80.5953333333333,394,-101.832820144285,437
"13398","Tim White","FA","WR",26,3,"WR","weighted",2.135,211,0.520416795069337,NA,2.135,2.135,17,-124.40114948616,612,-103.598333333333,576,-139.783789388547,609
"13403","Younghoe Koo","ATL","K",26,3,"K","weighted",107.529914260405,10,0.561639051237762,29.7730562542684,73.0172945841123,135.542534627796,1,-3.14987153117276,114,-18.7226470696659,166,3.94505267157959,94
"13404","Austin Ekeler","LAC","RB",25,3,"RB","weighted",194.923052032629,16,12.2834745671112,19.2154075662639,174,222.727828068074,4,79.2336952890814,19,74.0243333333333,19,82.4595603127464,21
"13411","Tyrone Swoopes","FA","TE",26,3,"TE","weighted",2.086,127,0.4935,NA,2.086,2.086,17,-92.3328853215219,453,-79.4473333333333,385,-108.577318921044,464
"13412","Keelan Cole","JAC","WR",27,3,"WR","weighted",45.9482705395494,103,0.814513770547876,19.2715562671518,24.429,67.1934302325581,13,-80.5878789466101,383,-81.3043333333333,403,-74.7253591559893,347
"13416","P.J. Walker","CAR","QB",25,3,"QB","weighted",9.4,59,0.560900065426003,NA,9.4,9.4,11,-254.126166759947,660,-234.373333333333,620,-287.145255533545,672
"13418","Kendrick Bourne","SFO","WR",25,3,"WR","weighted",64.6292868055641,86,1.58824889440815,6.59809427399945,55.7,70.7736184848485,12,-61.9068626805954,307,-50.0333333333333,259,-71.1451709036989,337
"13424","Taysom Hill","NOS","QB",30,3,"QB","weighted",31.5932608695652,40,3.26381787943584,17.9254450219284,13.48,51.4847272727273,10,-231.932905890382,641,-230.293333333333,610,-245.060528260818,644
"13424","Taysom Hill","NOS","QB",30,3,"TE","weighted",53.773,36,5.99110445227837,NA,53.773,53.773,9,-40.6458853215219,255,-27.7603333333333,202,-56.8903189210438,299
"13427","Robert Tonyan","GBP","TE",26,3,"TE","weighted",34.4831224489796,50,6.20743037542677,15.6823408751806,10.3,43.2672260869565,9,-59.9357628725423,303,-71.2333333333333,320,-67.3960928340872,324
"13445","Antony Auclair","TBB","TE",27,3,"TE","weighted",6.79074521651561,108,0.415245216515609,8.72167470710008,0.6,14.5089484011628,12,-87.6281401050063,421,-80.9333333333333,398,-96.154370519881,421
"13452","Trey Edmunds","FA","RB",26,3,"RB","weighted",1.96787673343606,149,0.0742650231124806,2.32779552366611,0,2.96024409937888,21,-113.721480010112,541,-99.9756666666667,544,-137.308023655949,581
"13455","Patrick Ricard","BAL","RB",26,3,"RB","weighted",5.38506163328197,138,0.580061633281971,3.95484822717636,2.4,7.42935760869565,14,-110.304295110266,519,-97.5756666666667,499,-132.838910146632,546
"13476","Evan Baylis","FA","TE",27,3,"TE","weighted",2.101,126,0.158,NA,2.101,2.101,17,-92.3178853215219,452,-79.4323333333333,384,-108.562318921044,463
"13488","Zach Pascal","IND","WR",26,3,"WR","weighted",47.3188746811903,102,1.47261920155385,12.710443507838,36.6,60.9708720930233,13,-79.2172748049692,375,-69.1333333333333,314,-80.9479172955241,367
"13505","Marvin Hall","DET","WR",27,4,"WR","weighted",18.6420169491525,140,0.274284232912645,4.40244681966744,15.553,21.1515661490683,14,-107.894132537007,508,-90.1803333333333,447,-120.767223239479,495
"13510","Jaydon Mickens","TBB","WR",26,4,"WR","weighted",0.005,227,0.025,NA,0.005,0.005,17,-126.53114948616,628,-105.728333333333,595,-141.913789388547,629
"13529","JoJo Natson","CLE","WR",26,4,"WR","weighted",1.214,217,0.1295,NA,1.214,1.214,17,-125.32214948616,618,-104.519333333333,583,-140.704789388547,618
"13564","Sam Ficken","NYJ","K",28,5,"K","weighted",89.4105225549156,30,2.73515198333911,19.3806803863965,64.264063604744,110.027339056299,2,-21.269263236662,188,-27.4758780490343,200,-21.5701428999174,194
"13585","Brandon Zylstra","CAR","WR",27,2,"WR","weighted",3.57976271186441,197,0.191963020030817,0.598919443665006,3.153,3.91594755351682,17,-122.956386774295,598,-102.580333333333,566,-138.002841835031,589
"13589","Josh Allen","BUF","QB",24,2,"QB","weighted",294.319138825372,7,12.2638586890547,17.1405056862351,271.58,315.578427272727,4,30.7929720654255,50,27.8066666666667,58,19.033171739182,72
"13590","Baker Mayfield","CLE","QB",25,2,"QB","weighted",251.27414349818,18,6.22503813606792,16.5109722276597,237.04,275.297703801855,6,-12.2520232617665,156,-6.73333333333332,127,-21.2475517316898,192
"13591","Josh Rosen","FA","QB",23,2,"QB","weighted",8.97917808219178,60,0.803378067998326,9.3196673760387,2.56,14.4279909090909,12,-254.546988677755,661,-241.213333333333,637,-282.117264624454,660
"13592","Sam Darnold","NYJ","QB",23,2,"QB","weighted",223.333273226652,27,15.8107322632425,21.2744792245112,203.82,254.16826585375,7,-40.1928935332944,254,-39.9533333333333,229,-42.3769896797948,265
"13593","Lamar Jackson","BAL","QB",23,2,"QB","weighted",365.600993194367,1,29.7971286832781,10.0857395477882,361,382.255999913519,1,102.07482643442,12,117.226666666667,6,85.7107443799742,19
"13595","Mason Rudolph","PIT","QB",25,2,"QB","weighted",23.6470476190476,43,1.38678952380952,15.8736747581941,9.68,38.294128440367,10,-239.879119140899,644,-234.093333333333,618,-258.251127093178,647
"13604","Saquon Barkley","NYG","RB",23,2,"RB","weighted",274.640348462198,2,13.1968447108027,46.513081278392,243.5,345.943601109999,1,158.95099171865,2,143.524333333333,3,205.675333354671,2
"13606","Ronald Jones","TBB","RB",23,2,"RB","weighted",104.627611732951,42,9.69788267868005,15.6257227881553,87.1904555827493,126.475727272727,7,-11.0617450105965,150,-12.7852110839174,144,-13.7925404826008,157
"13607","Sony Michel","NEP","RB",25,2,"RB","weighted",115.544981640332,35,1.45071405448799,35.2178751806259,76.3,162.917472705214,7,-0.144375103215694,106,-23.6756666666667,188,22.6492049498858,65
"13608","Rashaad Penny","SEA","RB",24,2,"RB","weighted",64.4195446543576,64,1.22547002405509,24.3094376878812,34.6,91.2144404386949,9,-51.2698120891902,278,-65.3756666666667,298,-49.0538273166332,283
"13610","Nick Chubb","CLE","RB",25,2,"RB","weighted",220.362761862108,10,4.10631509778057,32.942269998269,194,271.01220544448,3,104.67340511856,10,94.0243333333333,11,130.743937689152,9
"13611","Josh Adams","FA","RB",24,2,"RB","weighted",17.0739661016949,114,1.23937916571626,22.9936983106242,1.682,30.9730608562691,12,-98.6153906418529,474,-98.2936666666667,507,-109.295206899059,470
"13612","Kerryon Johnson","DET","RB",23,2,"RB","weighted",111.764493524403,38,1.20637716220071,21.4072111460504,85.8,140.192733944954,7,-3.92486321914507,117,-14.1756666666667,149,-0.0755338103739689,106
"13613","Jaylen Samuels","PIT","RB",24,2,"RB","weighted",54.0003893095409,71,0.752237535329755,23.7151804728375,23.85,80.6494517235274,10,-61.6889674340069,306,-76.1256666666667,358,-59.6188160318007,304
"13614","Phillip Lindsay","DEN","RB",26,2,"RB","weighted",116.328724599764,34,0.959051784323805,8.63359963495414,108.741,129.992427325581,7,0.63936785621587,105,8.76533333333333,82,-10.2758404297467,148
"13615","Bo Scarbrough","DET","RB",24,2,"RB","weighted",53,73,0.700837180875347,Inf,53,53,11,-62.6893567435478,309,-46.9756666666667,254,-87.2682677553281,387
"13617","Royce Freeman","DEN","RB",24,2,"RB","weighted",46.0036274970623,83,2.70198016140748,17.0972595953508,26.467,66.6816666666667,11,-69.6857292464856,333,-73.5086666666667,338,-73.5866010886614,344
"13619","John Kelly","FA","RB",24,2,"RB","weighted",7.9,131,0.16817406181794,Inf,7.9,7.9,13,-107.789356743548,506,-92.0756666666667,456,-132.368267755328,542
"13620","Justin Jackson","LAC","RB",25,2,"RB","weighted",78.1124390947305,55,0.489979030044395,33.0137261918674,39.436,119.951390205671,9,-37.5769176488174,247,-60.5396666666667,281,-20.3168775496568,189
"13621","Kalen Ballage","FA","RB",25,2,"RB","weighted",17.5,113,0.95043605546995,NA,17.5,17.5,12,-98.1893567435478,472,-82.4756666666667,412,-122.768267755328,508
"13622","Nyheim Hines","IND","RB",24,2,"RB","weighted",77.3773387274264,57,3.80592137026842,15.2702476880632,60.687,98.5280163482776,9,-38.3120180161214,251,-39.2886666666667,228,-41.7402514070505,261
"13623","Darrel Williams","KCC","RB",25,2,"RB","weighted",64.5103191594287,62,0.0839802515111927,13.7595177580703,50.4,80.2582343023256,9,-51.1790375841191,276,-49.5756666666667,258,-60.0100334530025,305
"13629","Calvin Ridley","ATL","WR",26,2,"WR","weighted",152.432875658222,18,0.598150060731228,11.0234821922679,137.8,166.588612099644,5,25.8967261720623,56,32.0666666666667,53,24.6698227110967,63
"13630","Courtland Sutton","DEN","WR",25,2,"WR","weighted",156.092150702742,15,2.44693103169683,21.2136061769172,140.6,186.917454545455,5,29.5560012165825,52,34.8666666666667,47,44.9986651569072,44
"13631","James Washington","PIT","WR",24,2,"WR","weighted",78.1057407967726,74,0.828570949570704,30.3279847398014,53.5,122.425017793594,11,-48.430408689387,269,-52.2333333333333,263,-19.4937715949531,187
"13632","Allen Lazard","GBP","WR",25,2,"WR","weighted",103.876827443185,56,2.19094778813104,17.3477272056738,91.6,127.440871886121,9,-22.6593220429744,196,-14.1333333333333,148,-14.4779175024264,161
"13633","Christian Kirk","ARI","WR",24,2,"WR","weighted",116.903800758267,39,2.34352344676813,12.0983721290526,103.7,133.971181818182,8,-9.63234872789288,147,-2.03333333333333,112,-7.94760757036556,136
"13634","Dante Pettis","SFO","WR",25,2,"WR","weighted",24.3603389830509,128,1.06877518692956,8.32264681456567,18.43,29.031998470948,14,-102.175810503109,480,-87.3033333333333,426,-112.886790917599,476
"13635","D.J. Moore","CAR","WR",23,2,"WR","weighted",160.064822220754,12,1.68184139036958,19.9890301416527,138.9,187.283318181818,5,33.5286727345941,47,33.1666666666667,51,45.3645287932708,43
"13636","Deon Cain","FA","WR",24,2,"WR","weighted",8.03564560862866,169,0.258739599383665,2.30021835919984,6.347,9.2771870030581,16,-118.500503877531,570,-99.3863333333333,530,-132.641602385489,544
"13637","Equanimeous St. Brown","GBP","WR",24,2,"WR","weighted",37.5746749413944,113,0.295306175918654,11.5044453921508,30.019,47.0960949868074,13,-88.9614745447651,428,-75.7143333333333,354,-94.82269440174,413
"13638","Braxton Berrios","NYJ","WR",25,2,"WR","weighted",5.2,187,0.1585,NA,5.2,5.2,15,-121.33614948616,588,-100.533333333333,549,-136.718789388547,576
"13639","Anthony Miller","CHI","WR",26,2,"WR","weighted",108.826672166215,47,1.32287238167295,12.5227036150343,99.1,127.343220640569,9,-17.709477319945,173,-6.63333333333333,125,-14.575568747978,165
"13642","Auden Tate","CIN","WR",23,2,"WR","weighted",51.7641451905626,98,1.45359167870427,38.7943865209445,17.7,104.969982206406,12,-74.7720042955969,359,-88.0333333333333,431,-36.9488071821417,247
"13644","Javon Wims","CHI","WR",26,2,"WR","weighted",20.0220175097276,137,0.182357453070402,1.91139453833084,17.797,21.3643799472296,14,-106.514131976432,500,-87.9363333333333,430,-120.554409441318,494
"13645","Tre'Quan Smith","NOS","WR",24,2,"WR","weighted",65.3415179021684,85,1.18051086302275,21.6597582458005,39.7,91.6805909090909,11,-61.1946315839911,305,-66.0333333333333,300,-50.2381984794565,287
"13646","Michael Gallup","DAL","WR",24,2,"WR","weighted",133.323235501765,31,3.65418516467315,9.6550521043173,122,147.206227272727,7,6.78708601560548,89,16.2666666666667,73,5.28743788417987,92
"13647","Marcell Ateman","FA","WR",26,2,"WR","weighted",7.65381201848999,171,0.876211093990756,7.78383144730152,4.092,14.0076159021407,16,-118.88233746767,572,-101.641333333333,558,-127.911173486407,525
"13649","DaeSean Hamilton","DEN","WR",25,2,"WR","weighted",18.0746594761171,143,1.05684235549453,4.02555890529502,15.107,20.2350524464832,14,-108.461490010042,513,-90.6263333333333,449,-121.683736942064,500
"13652","Cedrick Wilson","DAL","WR",25,2,"WR","weighted",12.8008346303502,156,0.271938767297414,4.58152044452579,6.739,15.3699082568807,15,-113.735314855809,542,-98.9943333333333,519,-126.548881131667,518
"13653","Robert Foster","FA","WR",26,2,"WR","weighted",14.6218705701079,150,0.29302375301091,2.80933524165415,11.727,15.3057374617737,14,-111.914278916052,530,-94.0063333333333,467,-126.613051926774,519
"13657","J'Mon Moore","FA","WR",25,2,"WR","weighted",6.067,180,0.105,NA,6.067,6.067,16,-120.46914948616,581,-99.6663333333333,537,-135.851789388547,563
"13659","Steven Mitchell","FA","WR",26,2,"WR","weighted",0.2,224,0.1,Inf,0.2,0.2,17,-126.33614948616,625,-105.533333333333,592,-141.718789388547,626
"13662","Keke Coutee","HOU","WR",23,2,"WR","weighted",30.227562403698,124,2.66132952222216,20.9275322959971,16.804,43.463026911315,14,-96.3085870824615,470,-88.9293333333333,438,-98.4557624772324,430
"13663","Jaleel Scott","FA","WR",25,2,"WR","weighted",1.7,212,0.234416795069337,NA,1.7,1.7,17,-124.83614948616,613,-104.033333333333,578,-140.218789388547,612
"13664","Trey Quinn","FA","WR",25,2,"WR","weighted",34.9912181303116,118,1.98039322758788,32.8097546470558,13.5,54.8910703363914,13,-91.5449313558479,447,-92.2333333333333,457,-87.027719052156,386
"13668","D.J. Chark","JAC","WR",24,2,"WR","weighted",144.262560871718,26,2.90907621022865,15.3524923388339,131.9,165.7695,6,17.7264113855585,72,26.1666666666667,61,23.8507106114526,64
"13669","Malik Turner","FA","WR",24,2,"WR","weighted",19.8,139,0.578991525423728,NA,19.8,19.8,14,-106.73614948616,502,-85.9333333333333,421,-122.118789388547,504
"13671","Mark Andrews","BAL","TE",24,2,"TE","weighted",131.704657604542,3,7.85838932424079,9.23966556003483,120.7,144.105171818182,3,37.2857722830198,42,39.1666666666667,42,33.4418528971381,53
"13672","Mike Gesicki","MIA","TE",25,2,"TE","weighted",91.379085266494,14,1.95000213443736,13.0538700881929,78.4,111.165996441281,6,-3.03980005502794,113,-3.13333333333333,117,0.502677520237384,103
"13673","Troy Fumagalli","FA","TE",25,2,"TE","weighted",9.30228310502283,101,0.165919468659194,0.707106781186548,8.8,9.70045454545455,12,-85.1166022164991,409,-72.7333333333333,331,-100.962864375589,434
"13674","Dallas Goedert","PHI","TE",26,2,"TE","weighted",85.6714230963187,19,1.29484568835096,14.3833516327665,69.4,105.818818181818,6,-8.74746222520319,141,-12.1333333333333,142,-4.84450073922557,128
"13675","Tyler Conklin","MIN","TE",25,2,"TE","weighted",9.8667649281935,98,0.301725653269029,4.70689946602212,5.3,14.9346947674419,11,-84.5521203933284,405,-76.2333333333333,360,-95.7286241536019,420
"13676","Durham Smythe","MIA","TE",25,2,"TE","weighted",11.683071680376,93,0.454350149578731,6.92824477792821,0.754,17.0530079155673,11,-82.7358136411459,395,-80.7793333333333,397,-93.6103110054765,410
"13678","Ian Thomas","CAR","TE",24,2,"TE","weighted",77.6711931417045,22,3.90068745380334,13.3626186806928,62,97.2838790035587,7,-16.7476921798174,167,-19.5333333333333,170,-13.379439917485,155
"13679","Chris Herndon","NYJ","TE",24,2,"TE","weighted",86.0610640443772,17,0.387703983862849,12.5487898207598,70.7,99.3770909090909,6,-8.35782127714468,139,-10.8333333333333,136,-11.2862280119528,151
"13680","Hayden Hurst","ATL","TE",27,2,"TE","weighted",98.4670620272315,11,2.5282766781956,9.59321847959752,83,109.600640569395,5,4.04817670570957,94,1.46666666666667,98,-1.06267835164874,112
"13718","Daniel Carlson","LVR","K",25,2,"K","weighted",88.9507411431529,31,4.55373275227556,18.0256219010187,65.1480681818182,104.236768769562,2,-21.7290446484246,191,-26.5918734719601,198,-27.3607131866536,212
"13719","Eddy Pineiro","CHI","K",25,2,"K","weighted",89.9748831186699,29,0.794251269635652,24.6938404547749,58.2932145254737,112.353076055448,2,-20.7049026729077,186,-33.4467271283045,216,-19.2444059007677,185
"13722","Blake Jarwin","DAL","TE",26,3,"TE","weighted",88.7935179021684,16,2.92533736762481,8.9238917551811,80.2,101.730551601423,6,-5.62536741935347,126,-1.33333333333333,111,-8.93276731962027,140
"13724","Richie James","SFO","WR",25,2,"WR","weighted",14.0858921417565,154,0.951883147074517,0.83367889501894,14.394,15.4541846273292,14,-112.450257344403,536,-91.3393333333333,452,-126.464604761218,517
"13726","Chase Edmonds","ARI","RB",24,2,"RB","weighted",76.6272630768455,58,7.83246655335472,22.2892996429112,56.5,109.279002986354,9,-39.0620936667023,253,-43.4756666666667,239,-30.9892647689743,226
"13753","Jordan Akins","HOU","TE",28,2,"TE","weighted",41.4647508813161,41,0.0650514435466292,7.11659192901998,35.1,50.43631,9,-52.9541344402058,285,-46.4333333333333,251,-60.2270089210437,306
"13763","Will Dissly","SEA","TE",24,2,"TE","weighted",60.1025335764961,30,0.511892585021684,16.6641439366841,40.9,79.6355504587156,8,-34.3163517450258,231,-40.6333333333333,230,-31.0277684623282,227
"13768","Ito Smith","ATL","RB",25,2,"RB","weighted",51.8527065906303,75,0.756285909079153,22.9915024285592,25.1,79.2335676407778,10,-63.8366501529176,312,-74.8756666666667,345,-61.0347001145503,308
"13772","Dalton Schultz","DAL","TE",24,2,"TE","weighted",19.86412586052,70,0.11450093762458,13.5301862996864,6.773,35.665993883792,10,-74.5547594610019,356,-74.7603333333333,344,-74.9973250372517,348
"13776","Justin Watson","TBB","WR",25,2,"WR","weighted",31.2608749917562,122,0.65250166523775,36.7820150780953,7.5,65.1913143730887,13,-95.2752744944033,466,-98.2333333333333,505,-76.7274750154587,355
"13789","Jordan Wilkins","IND","RB",26,2,"RB","weighted",24.7097923416789,103,1.29983676719877,19.7052509851408,6.3,45.0543636363636,11,-90.9795644018689,442,-93.6756666666667,465,-95.2139041189645,418
"13793","Marquez Valdes-Scantling","GBP","WR",26,2,"WR","weighted",56.4435265350511,91,1.13685918458569,13.965899418424,33.6,66.5905454545455,12,-70.0926229511084,334,-72.1333333333333,325,-75.3282439340019,349
"13794","Damion Ratley","FA","WR",25,2,"WR","weighted",12.8,157,0.587836820573029,Inf,12.8,12.8,15,-113.73614948616,543,-92.9333333333333,461,-129.118789388547,529
"13809","Russell Gage","ATL","WR",24,2,"WR","weighted",66.3251731299608,84,1.33977077609451,19.6154052177315,50.767,87.9643238434164,11,-60.2109763561988,304,-54.9663333333333,269,-53.954465545131,293
"13814","Boston Scott","PHI","RB",25,2,"RB","weighted",89.5668576915845,45,2.87542886773574,9.32969368115322,81.1,104.613099745983,8,-26.1224990519634,206,-18.8756666666667,167,-35.6551680093449,243
"13816","Trenton Cannon","CAR","RB",26,2,"RB","weighted",3.004218798151,146,0.205218798151001,2.7018550109138,1.079,4.52082125382263,15,-112.685137945397,537,-98.8966666666667,515,-135.747446501505,562
"13819","Jordan Thomas","FA","TE",24,2,"TE","weighted",18.1585291113381,76,1.50359436361861,8.77672192228678,12.7,26.0046666666667,10,-76.2603562101838,364,-68.8333333333333,312,-84.6586522543771,378
"13832","Jason Sanders","MIA","K",25,2,"K","weighted",94.2386790999128,28,4.54597626312008,23.2750517572417,65.4438707591077,116.176632142857,2,-16.4411066916647,165,-26.2960708946705,195,-15.4208498133588,171
"13846","Logan Woodside","TEN","QB",25,2,"QB","weighted",6.34977142857143,68,0.663640277482081,4.80383279892799,0.54,9.22026385224274,11,-257.176395331375,669,-243.233333333333,641,-287.324991681302,673
"13847","Ryan Izzo","NEP","TE",25,2,"TE","weighted",16.3380029806259,79,0.0774592050125626,2.12132034355964,14.8,17.5074127906977,10,-78.080882340896,370,-66.7333333333333,304,-93.1559061303461,408
"13849","Ryan Nall","CHI","RB",25,2,"RB","weighted",4,143,0.546060092449923,NA,4,4,12,-111.689356743548,529,-95.9756666666667,480,-136.268267755328,571
"13850","Gus Edwards","BAL","RB",25,2,"RB","weighted",41.6272912957667,88,4.77242785597119,21.5992164396464,16.013,64.3946788990826,11,-74.0620654477811,354,-83.9626666666667,415,-75.8735888562455,351
"13851","Cody Hollister","TEN","WR",27,3,"WR","weighted",1.402,214,0.0245000000000002,NA,1.402,1.402,16,-125.13414948616,615,-104.331333333333,579,-140.516789388547,615
"13857","Deon Yelder","KCC","TE",25,2,"TE","weighted",8.9,104,0.387292458536132,NA,8.9,8.9,11,-85.5188853215219,413,-72.6333333333333,330,-101.763318921044,436
"13863","Byron Pringle","KCC","WR",27,2,"WR","weighted",4.9,189,0.261261941448383,NA,4.9,4.9,16,-121.63614948616,590,-100.833333333333,554,-137.018789388547,578
"13864","Greg Ward","PHI","WR",25,3,"WR","weighted",55.4717105263158,92,0.515488104661735,27.7185858225127,36.8,71.7591459074733,12,-71.0644389598437,337,-68.9333333333333,313,-70.1596434810741,335
"13868","Mike Boone","MIN","RB",25,2,"RB","weighted",32.1153832684825,94,1.48459892175411,24.9017031823074,10.237,55.7171865443425,11,-83.5739734750654,399,-89.7386666666667,443,-84.5510812109856,377
"13871","Dontrell Hilliard","FA","RB",25,2,"RB","weighted",12.1410764872521,121,0.760906995726701,1.13137084989848,11.4,12.8272782874618,12,-103.548280256296,486,-88.5756666666667,434,-127.440989467866,523
"13873","Tim Boyle","GBP","QB",26,2,"QB","weighted",-0.071,82,NA,NA,-0.071,-0.071,21,-263.597166759947,683,-243.844333333333,651,-296.616255533545,685
"13877","Kaare Vedvik","FA","K",26,2,"K","weighted",-0.06,42,NA,Inf,-0.06,-0.06,5,-110.739785791578,523,-91.7999416537782,453,-131.657481956216,539
"13878","C.J. Board","NYG","WR",27,3,"WR","weighted",0.1,225,0.046,Inf,0.1,0.1,17,-126.43614948616,626,-105.633333333333,593,-141.818789388547,627
"13879","Kyle Allen","WAS","QB",24,2,"QB","weighted",29.5879284649776,41,4.22892589781328,31.9329422383845,7.58,48.1066116207951,10,-233.938238294969,642,-236.193333333333,626,-248.43864391275,645
"13880","Dan Arnold","ARI","TE",25,3,"TE","weighted",28.3262373678026,51,0.329815564520036,12.4545338121739,12.6,40.9968484848485,9,-66.0926479537193,319,-68.9333333333333,313,-69.6664704361953,331
"13882","Keith Kirkwood","CAR","WR",27,2,"WR","weighted",2.85505701078582,205,0.0400570107858238,4.28223866686573,-0.1,5.34569813664596,16,-123.681092475374,606,-105.833333333333,600,-136.573091251901,574
"13884","Vyncint Smith","NYJ","WR",24,2,"WR","weighted",6.36,177,0.148499999999999,Inf,6.36,6.36,16,-120.17614948616,578,-99.3733333333333,529,-135.558789388547,558
"13890","Jason Croom","FA","TE",26,3,"TE","weighted",14.2801940755873,85,0.398439404342261,20.4573989924367,4.105,36.2605,11,-80.1386912459346,381,-77.4283333333333,364,-74.4028189210437,345
"13893","Trent Sherfield","ARI","WR",24,2,"WR","weighted",10.5536795069337,166,1.36399614791988,2.57457579030022,8.739,12.0186836391437,15,-115.982469979226,565,-96.9943333333333,492,-129.900105749404,532
"13895","Cam Sims","FA","WR",24,2,"WR","weighted",1.071,219,0.171,NA,1.071,1.071,17,-125.46514948616,620,-104.662333333333,585,-140.847789388547,621
"13898","Greg Joseph","FA","K",26,2,"K","weighted",69.359778708134,36,2.63548530163125,37.1166777688284,45.1,91.9121772889033,2,-41.3200070834436,256,-46.6399416537782,253,-39.6853046673127,257
"13909","Brett Maher","FA","K",31,3,"K","weighted",84.4,32,0.619798638656363,NA,84.4,84.4,2,-26.2797857915776,207,-7.33994165377823,128,-47.1974819562159,280
"13910","Brandon Powell","ATL","WR",24,2,"WR","weighted",5.76004314329738,183,0.20305469953775,6.71327178058508,1,9.53722888198758,16,-120.776106342862,584,-104.733333333333,586,-132.38156050656,543
"13912","Cameron Batson","FA","WR",25,2,"WR","weighted",4.1,193,0.2395,NA,4.1,4.1,17,-122.43614948616,594,-101.633333333333,557,-137.818789388547,586
"13916","Buddy Howell","HOU","RB",24,2,"RB","weighted",7.81839105058366,132,0.230760637693426,3.54760342315898,3.6,10.023552173913,13,-107.870965692964,507,-96.3756666666667,483,-130.244715581415,533
"13919","Anthony Firkser","TEN","TE",25,2,"TE","weighted",38.2235910693302,46,1.84946573930693,11.6646705916334,27.9,52.2209302325581,9,-56.1952942521917,295,-53.6333333333333,268,-58.4423886884856,302
"13940","Johnny Mundt","LAR","TE",26,3,"TE","weighted",3.60460708782743,118,0.280607087827427,3.28451099861151,1.3,5.47689363354037,13,-90.8142782336945,441,-80.2333333333333,391,-105.186425287503,450
"13963","KhaDarel Hodge","CLE","WR",25,2,"WR","weighted",12.1428351309707,160,0.830935325523255,1.31521861300698,11.22,12.8925559006211,14,-114.393314355189,551,-94.5133333333333,472,-129.026233487926,528
"13968","Nick Mullens","SFO","QB",25,3,"QB","weighted",14.2007298843233,49,0.147738528138527,13.8056296444648,5.44,27.4379816513761,11,-249.325436875623,650,-238.333333333333,629,-269.107273882169,651
